InvoiceNo,CustomerID,StockCode,Quantity,UnitPrice,InvoiceDate
481325,10104,D400,11,105.11,2023-05-08
210017,10124,D400,15,65.91,2023-03-13
522381,10086,C300,5,136.91,2023-09-30
423720,10057,F600,14,101.82,2023-03-10
244528,10097,D400,12,140.54,2023-06-06
694604,10044,A100,15,135.58,2023-03-10
921052,10196,G700,18,24.13,2023-09-12
252271,10056,C300,13,45.78,2023-12-06
127632,10195,B200,1,62.16,2023-02-27
647936,10136,E500,12,144.32,2023-09-10
105668,10062,F600,4,82.49,2023-02-21
894419,10071,G700,8,10.31,2023-05-18
517339,10088,E500,4,13.22,2023-08-31
231870,10232,E500,10,15.39,2023-03-31
293283,10061,G700,15,132.85,2023-11-01
789995,10154,B200,5,15.94,2023-06-27
419752,10002,D400,3,72.58,2023-11-04
601708,10091,F600,15,4.94,2023-11-01
336562,10158,F600,19,75.09,2023-11-26
907827,10041,B200,18,43.11,2023-09-22
566978,10220,F600,1,54.22,2023-12-17
503359,10163,B200,10,83.54,2023-02-21
656690,10249,C300,4,120.11,2023-12-27
506889,10078,E500,14,97.39,2023-07-31
395901,10119,E500,3,128.43,2023-08-23
860330,10113,D400,18,66.53,2023-12-02
837902,10164,G700,4,105.81,2023-08-16
259292,10046,E500,9,4.7,2023-10-31
921654,10038,B200,5,101.86,2023-12-26
690073,10146,D400,16,129.55,2023-10-04
805552,10067,F600,12,34.35,2023-05-26
820177,10018,A100,17,110.11,2023-05-21
224040,10135,G700,9,92.14,2023-05-02
973698,10074,E500,11,117.6,2023-04-26
757957,10047,E500,1,54.96,2023-11-29
762550,10097,E500,8,126.03,2023-01-20
814423,10127,A100,10,109.92,2023-07-19
378720,10056,B200,14,107.02,2023-08-04
675770,10216,B200,2,4.37,2023-02-11
693805,10126,F600,17,9.26,2023-08-18
741211,10233,G700,7,143.95,2023-09-24
221826,10200,G700,19,119.99,2023-09-10
689921,10068,G700,19,27.8,2023-02-21
209751,10214,G700,16,106.32,2023-08-15
906017,10126,C300,19,53.94,2023-07-18
606047,10246,E500,6,100.99,2023-07-23
779930,10243,G700,5,102.57,2023-03-17
935869,10136,D400,16,51.28,2023-09-07
372647,10051,A100,19,107.76,2023-04-28
277247,10060,E500,14,18.42,2023-04-13
616409,10122,B200,9,53.98,2023-03-21
563120,10034,C300,5,56.35,2023-10-20
339647,10017,C300,10,117.48,2023-03-25
354371,10107,C300,17,79.76,2023-08-04
803286,10236,C300,2,132.72,2023-04-09
414941,10183,G700,11,64.12,2023-04-03
793023,10112,B200,16,38.13,2023-04-15
723773,10244,D400,2,128.2,2023-07-09
964714,10244,E500,4,9.75,2023-09-08
472778,10167,F600,5,114.17,2023-10-17
441207,10040,B200,13,76.89,2023-05-18
287604,10232,B200,11,135.82,2023-07-26
686146,10206,C300,16,40.12,2023-08-31
563930,10047,D400,3,53.23,2023-01-24
296553,10148,D400,2,82.79,2023-08-28
603692,10218,D400,6,108.55,2023-09-28
484865,10010,B200,17,113.9,2023-01-14
756735,10216,A100,5,111.48,2023-10-25
462441,10134,C300,15,5.78,2023-05-04
786337,10239,G700,19,131.48,2023-06-09
442962,10134,A100,16,104.0,2023-04-15
626047,10052,D400,15,33.37,2023-05-27
499009,10088,F600,14,105.86,2023-12-05
778832,10192,A100,11,98.51,2023-12-20
858842,10115,C300,1,48.77,2023-11-24
446184,10214,A100,19,115.25,2023-01-09
586275,10187,A100,17,88.84,2023-09-03
382579,10156,D400,13,100.02,2023-11-05
178623,10156,C300,3,110.44,2023-07-24
562052,10217,D400,11,94.27,2023-05-03
770392,10045,B200,11,16.66,2023-02-15
275767,10220,E500,8,85.85,2023-09-24
654629,10125,C300,16,91.53,2023-01-23
582616,10015,C300,1,119.23,2023-10-22
829650,10021,F600,15,5.29,2023-02-19
930997,10030,D400,6,58.32,2023-02-23
954221,10035,C300,18,75.72,2023-03-12
704056,10026,G700,16,73.63,2023-09-19
472050,10105,C300,13,120.7,2023-09-29
401014,10107,E500,14,10.01,2023-11-24
257699,10223,D400,16,116.72,2023-11-05
761440,10230,F600,16,30.18,2023-09-10
798614,10184,G700,6,80.54,2023-09-09
856556,10024,B200,9,44.76,2023-02-28
952694,10127,G700,4,81.62,2023-05-02
496601,10244,C300,8,103.69,2023-09-15
759981,10000,F600,10,132.18,2023-08-24
967564,10148,B200,4,107.42,2023-06-21
837651,10241,E500,2,69.51,2023-05-22
764560,10176,C300,3,46.46,2023-08-18
755129,10054,B200,11,33.92,2023-08-10
792558,10033,E500,13,98.14,2023-02-06
399479,10133,A100,7,50.16,2023-11-02
727290,10045,D400,19,122.0,2023-05-19
628787,10114,C300,4,29.13,2023-09-25
192172,10032,B200,2,115.34,2023-05-08
856892,10054,E500,14,81.78,2023-01-08
872838,10001,D400,11,18.84,2023-03-18
508456,10139,F600,11,33.19,2023-04-29
632726,10207,D400,17,60.26,2023-10-07
217796,10240,C300,15,87.56,2023-06-21
187453,10187,D400,4,30.05,2023-03-16
399631,10053,D400,14,3.02,2023-07-31
203306,10141,B200,19,2.68,2023-01-10
819407,10245,G700,8,147.01,2023-04-04
800601,10104,D400,14,25.17,2023-07-05
276298,10167,F600,4,58.83,2023-10-28
866759,10086,E500,12,102.57,2023-07-10
474313,10054,E500,15,72.68,2023-08-16
214586,10088,B200,2,126.02,2023-04-14
913087,10017,F600,5,57.67,2023-08-26
230544,10134,A100,17,13.16,2023-11-27
442424,10037,E500,1,69.74,2023-05-21
390886,10001,G700,4,33.15,2023-06-07
592239,10053,G700,5,54.06,2023-04-26
610585,10046,B200,1,15.72,2023-10-14
339931,10217,B200,17,135.28,2023-06-17
636507,10036,B200,7,59.73,2023-05-25
298237,10201,F600,16,5.45,2023-08-09
461447,10130,B200,7,93.34,2023-01-22
760008,10110,F600,3,138.44,2023-10-13
383707,10028,C300,3,100.25,2023-10-05
779520,10120,A100,11,121.56,2023-01-14
956238,10138,F600,9,29.91,2023-07-07
301664,10112,C300,8,101.99,2023-04-28
584299,10076,C300,5,32.2,2023-05-05
216841,10206,F600,6,42.68,2023-09-01
947405,10191,A100,11,62.49,2023-11-11
340011,10181,D400,15,42.95,2023-03-08
387654,10195,D400,15,65.16,2023-11-23
539727,10101,D400,4,138.72,2023-11-02
310387,10088,F600,19,46.05,2023-03-13
433478,10065,C300,13,59.4,2023-09-07
334196,10171,F600,17,63.99,2023-07-03
760327,10041,G700,1,16.56,2023-04-06
396037,10130,B200,15,122.31,2023-11-01
964285,10063,C300,12,134.65,2023-06-08
530442,10050,E500,14,61.62,2023-04-16
548396,10054,B200,9,28.22,2023-11-17
235393,10179,G700,2,79.41,2023-06-21
804133,10018,B200,10,10.44,2023-04-16
334085,10093,F600,4,136.45,2023-02-20
889948,10050,F600,19,89.23,2023-12-23
572367,10064,A100,7,112.79,2023-08-27
478422,10230,E500,17,28.41,2023-10-31
897552,10037,C300,3,55.99,2023-02-28
103681,10235,A100,15,51.57,2023-05-02
865419,10153,D400,19,62.64,2023-07-31
950741,10225,A100,5,47.49,2023-12-30
990695,10074,G700,18,146.08,2023-04-12
555061,10018,A100,14,36.0,2023-12-25
718727,10204,B200,9,35.99,2023-07-10
140633,10058,C300,18,59.38,2023-05-10
131852,10006,F600,11,13.86,2023-06-10
581632,10021,G700,5,64.79,2023-11-09
399189,10084,C300,13,51.17,2023-03-03
320169,10153,B200,16,109.89,2023-11-11
741269,10093,A100,10,55.79,2023-03-03
129709,10036,D400,4,30.92,2023-12-17
678641,10094,E500,15,74.96,2023-02-26
858284,10081,B200,15,106.73,2023-01-30
638181,10154,F600,15,54.84,2023-11-18
724674,10155,F600,6,98.83,2023-04-01
690348,10043,G700,4,126.72,2023-06-06
824238,10143,D400,17,61.57,2023-11-21
421184,10030,A100,18,60.36,2023-11-28
991150,10112,D400,6,14.42,2023-06-21
816756,10129,A100,3,99.09,2023-08-28
405442,10030,D400,8,97.07,2023-11-19
929827,10011,C300,18,128.56,2023-11-12
331452,10151,A100,5,76.11,2023-07-05
118557,10109,F600,9,114.41,2023-11-02
875107,10073,F600,6,82.12,2023-04-08
936002,10239,F600,1,102.15,2023-07-10
996942,10124,F600,9,113.33,2023-05-21
950012,10085,E500,11,74.84,2023-11-11
872291,10084,C300,17,4.49,2023-01-16
776787,10207,F600,9,129.89,2023-06-22
179973,10239,G700,12,30.53,2023-11-01
323810,10100,A100,15,135.59,2023-08-15
707466,10032,E500,3,49.06,2023-06-21
895379,10208,A100,1,117.68,2023-12-01
910951,10103,D400,18,28.3,2023-01-06
918599,10026,A100,15,89.16,2023-12-07
628425,10190,B200,16,52.39,2023-12-12
244539,10030,B200,15,56.88,2023-12-09
813708,10217,D400,10,46.31,2023-04-06
644855,10130,C300,15,95.16,2023-01-28
854296,10108,F600,18,4.42,2023-07-29
556285,10183,F600,1,67.4,2023-06-03
819282,10023,C300,18,8.01,2023-06-22
288674,10220,A100,6,22.54,2023-02-05
341531,10137,C300,5,98.35,2023-10-14
149104,10099,G700,8,79.92,2023-01-28
100126,10033,A100,5,18.84,2023-05-12
928457,10156,G700,19,20.04,2023-12-11
575573,10248,C300,12,2.51,2023-01-31
153687,10161,F600,7,71.11,2023-06-17
830406,10145,E500,18,26.95,2023-01-12
938656,10126,B200,13,115.32,2023-05-25
481009,10201,G700,9,74.55,2023-10-05
607800,10244,D400,16,95.7,2023-05-04
836129,10154,B200,1,92.4,2023-08-06
168359,10029,C300,10,110.95,2023-05-17
702248,10134,C300,5,61.77,2023-10-27
400135,10040,B200,13,125.79,2023-07-22
528395,10008,A100,4,81.95,2023-09-12
323068,10000,E500,18,142.17,2023-10-15
642955,10070,A100,11,110.56,2023-07-29
950350,10197,B200,18,21.57,2023-12-05
957756,10039,D400,3,9.21,2023-12-23
595479,10225,D400,13,18.18,2023-02-11
302041,10042,B200,8,100.78,2023-12-17
921860,10180,E500,16,3.4,2023-09-04
747008,10057,G700,9,37.97,2023-03-17
508808,10104,E500,2,23.88,2023-11-22
385713,10036,F600,12,2.91,2023-09-24
646237,10206,G700,3,143.97,2023-01-07
753983,10229,D400,2,19.96,2023-10-21
308859,10091,B200,4,25.72,2023-10-28
553510,10003,A100,7,109.23,2023-05-18
474368,10094,C300,1,42.96,2023-06-04
664430,10138,G700,14,142.31,2023-08-27
774331,10060,C300,5,59.0,2023-11-14
239999,10104,A100,15,4.32,2023-08-21
619570,10011,A100,9,23.99,2023-08-05
168369,10082,A100,3,23.17,2023-04-25
474842,10027,A100,11,85.4,2023-09-10
873319,10204,C300,18,82.28,2023-09-24
633634,10194,G700,6,106.28,2023-03-15
165756,10163,A100,15,24.68,2023-01-22
962418,10167,D400,18,96.32,2023-09-09
457776,10187,F600,17,137.01,2023-03-23
507442,10188,C300,12,92.11,2023-05-18
142092,10196,G700,13,98.62,2023-09-14
209767,10053,G700,13,14.47,2023-02-19
839629,10051,B200,19,94.62,2023-09-21
436246,10008,D400,16,113.36,2023-03-20
383876,10082,G700,2,124.23,2023-09-30
349430,10063,F600,16,137.79,2023-07-10
994801,10050,G700,16,114.15,2023-06-09
589492,10240,C300,17,32.4,2023-08-08
495755,10085,G700,3,99.71,2023-07-29
809560,10105,F600,18,21.75,2023-08-09
320178,10228,A100,17,91.03,2023-01-07
155841,10040,E500,5,97.79,2023-12-08
433134,10159,A100,9,97.65,2023-03-23
702272,10019,F600,10,146.84,2023-07-31
527214,10119,C300,11,102.52,2023-01-07
515842,10079,A100,17,127.94,2023-03-04
517247,10191,C300,4,41.82,2023-10-08
113288,10238,B200,7,133.3,2023-10-02
690504,10052,F600,4,129.28,2023-02-25
895775,10125,F600,12,35.37,2023-06-10
865791,10139,A100,15,86.93,2023-06-19
113807,10213,G700,8,133.05,2023-01-22
537785,10169,A100,3,76.74,2023-09-06
840686,10022,D400,12,59.16,2023-06-13
919472,10075,D400,19,113.05,2023-01-28
253706,10019,F600,9,34.47,2023-09-29
639660,10166,E500,19,18.57,2023-07-13
997767,10014,D400,14,124.45,2023-05-29
544191,10168,C300,14,61.88,2023-07-06
717397,10037,B200,9,70.2,2023-04-02
238311,10182,B200,18,63.7,2023-05-29
691731,10160,D400,18,38.0,2023-08-07
201376,10224,C300,1,97.27,2023-08-26
499953,10123,E500,8,117.52,2023-03-02
914886,10020,F600,2,26.59,2023-09-27
365308,10138,F600,18,127.53,2023-07-29
241880,10220,F600,4,11.88,2023-04-15
828263,10093,G700,10,108.6,2023-11-08
443701,10108,C300,15,93.68,2023-08-03
339779,10157,A100,8,28.46,2023-09-09
267280,10150,G700,1,119.88,2023-07-05
758003,10223,A100,17,114.49,2023-11-11
487699,10071,B200,5,91.74,2023-08-05
399770,10135,A100,19,99.58,2023-12-27
319057,10009,D400,9,53.69,2023-08-25
131007,10195,A100,9,31.12,2023-12-22
184703,10017,F600,6,100.72,2023-03-10
361420,10193,D400,16,55.87,2023-09-30
384944,10021,E500,7,80.92,2023-12-08
470250,10202,B200,15,21.06,2023-05-24
450808,10172,F600,16,134.76,2023-10-30
878799,10014,G700,2,69.13,2023-12-03
529725,10093,C300,15,11.4,2023-10-14
341983,10143,A100,10,122.89,2023-08-17
162433,10052,F600,3,142.56,2023-12-10
963586,10047,D400,17,116.94,2023-02-19
180257,10085,F600,4,130.42,2023-06-09
929378,10147,D400,8,81.69,2023-08-22
468615,10071,D400,7,65.19,2023-12-31
107265,10141,A100,10,101.22,2023-10-29
742974,10044,G700,9,26.52,2023-11-16
807788,10243,E500,17,77.85,2023-08-29
598909,10217,C300,7,91.92,2023-02-13
705470,10002,G700,7,133.8,2023-11-15
283062,10133,G700,5,11.22,2023-03-09
739207,10010,B200,11,64.38,2023-09-07
252117,10178,D400,9,137.53,2023-09-26
568466,10193,B200,5,7.31,2023-01-21
211576,10011,D400,9,23.18,2023-05-23
623375,10130,B200,9,117.15,2023-04-15
250056,10140,B200,12,102.82,2023-11-01
875723,10083,D400,5,143.94,2023-09-16
544717,10188,F600,5,79.9,2023-04-12
520343,10017,B200,2,56.28,2023-11-01
517216,10249,G700,10,80.31,2023-06-26
693849,10188,C300,15,125.95,2023-01-03
972552,10246,F600,5,66.63,2023-09-14
931460,10161,D400,6,13.05,2023-01-04
675312,10173,C300,12,103.91,2023-07-30
322317,10241,G700,2,94.06,2023-05-15
513497,10227,B200,6,126.5,2023-12-08
292192,10145,D400,11,148.88,2023-04-02
173997,10227,C300,10,91.56,2023-10-10
368448,10021,B200,1,75.56,2023-11-20
876684,10055,F600,11,105.89,2023-10-30
354444,10213,A100,18,95.21,2023-06-28
310294,10177,B200,1,78.76,2023-03-24
708108,10151,F600,14,121.57,2023-11-19
751539,10198,F600,17,32.33,2023-11-17
298910,10189,G700,15,76.5,2023-02-09
927760,10095,A100,14,45.06,2023-05-19
105750,10063,C300,9,148.4,2023-09-17
739169,10171,D400,13,7.0,2023-03-06
925854,10213,E500,7,94.33,2023-05-21
580754,10176,G700,4,35.52,2023-06-03
428821,10135,E500,13,57.67,2023-11-20
601608,10173,F600,15,42.21,2023-04-15
342717,10014,G700,5,87.57,2023-02-26
291896,10192,C300,11,54.95,2023-12-22
924255,10077,D400,6,93.97,2023-03-27
906991,10222,F600,19,87.56,2023-07-28
803335,10044,G700,11,56.59,2023-06-29
828913,10220,F600,16,21.74,2023-04-23
651752,10248,D400,11,120.84,2023-06-14
179141,10000,G700,18,119.32,2023-04-25
259484,10231,D400,17,85.64,2023-12-20
478480,10129,A100,11,98.27,2023-04-28
920023,10229,D400,6,66.83,2023-01-18
907221,10249,G700,3,63.28,2023-06-22
284514,10234,C300,14,33.45,2023-04-13
516235,10193,B200,2,132.52,2023-11-14
842129,10097,F600,18,60.38,2023-08-23
368508,10220,C300,7,111.97,2023-05-11
346242,10155,D400,8,22.11,2023-01-16
635822,10154,D400,9,22.81,2023-11-15
942000,10166,C300,15,120.4,2023-02-22
742650,10220,D400,1,146.83,2023-04-22
582315,10040,C300,4,78.91,2023-01-21
444333,10192,A100,19,92.05,2023-11-08
727763,10062,A100,4,4.8,2023-11-16
792095,10059,E500,5,126.92,2023-08-23
132966,10055,D400,12,99.57,2023-03-31
816773,10215,B200,8,74.74,2023-09-22
174231,10078,G700,14,44.92,2023-11-24
272275,10169,E500,17,88.11,2023-03-24
303561,10218,A100,15,89.83,2023-11-27
279352,10030,E500,12,51.67,2023-07-02
906564,10094,A100,8,8.45,2023-09-14
700441,10025,B200,14,106.37,2023-04-30
198511,10077,F600,13,7.33,2023-09-24
389730,10207,C300,4,9.34,2023-03-19
974829,10070,A100,18,59.09,2023-08-21
605950,10189,D400,4,54.29,2023-04-01
870173,10098,E500,19,54.6,2023-03-30
999187,10076,E500,6,91.32,2023-07-08
511927,10173,D400,11,111.56,2023-08-16
773744,10223,G700,19,52.88,2023-05-04
496419,10035,G700,17,131.43,2023-01-16
972379,10194,B200,8,90.4,2023-11-06
689421,10144,C300,2,84.85,2023-08-07
297097,10051,A100,3,7.63,2023-04-29
909269,10059,B200,6,32.05,2023-09-30
727099,10191,D400,1,64.62,2023-08-30
753841,10113,B200,18,109.61,2023-07-15
954016,10061,E500,13,116.02,2023-10-17
389360,10190,F600,1,94.89,2023-06-11
900562,10115,G700,4,24.45,2023-06-24
998217,10128,F600,3,47.28,2023-11-05
433569,10104,C300,7,121.19,2023-01-29
649844,10156,G700,7,53.95,2023-09-10
289004,10244,F600,10,46.09,2023-12-27
206022,10107,B200,16,92.6,2023-12-28
820801,10122,F600,6,119.91,2023-05-09
397632,10153,D400,9,21.4,2023-01-28
176329,10246,F600,6,139.48,2023-01-07
720635,10076,F600,9,65.76,2023-11-18
281196,10049,F600,4,22.12,2023-08-26
397675,10206,A100,15,18.51,2023-03-29
498237,10086,G700,12,134.44,2023-06-05
228652,10122,G700,9,57.76,2023-01-23
147645,10200,E500,18,78.67,2023-05-08
886719,10007,D400,2,122.56,2023-08-06
746701,10024,F600,5,43.73,2023-11-23
503704,10089,F600,18,2.3,2023-05-19
820777,10147,D400,1,40.59,2023-04-17
906651,10127,A100,1,74.74,2023-05-08
213978,10019,G700,16,37.23,2023-07-21
922352,10007,F600,1,76.34,2023-09-04
144439,10090,B200,5,140.22,2023-04-28
264685,10174,E500,5,39.42,2023-11-11
850186,10077,E500,9,20.29,2023-05-01
350449,10204,C300,7,76.51,2023-03-23
892130,10151,A100,3,45.36,2023-05-26
929590,10093,C300,6,135.75,2023-01-30
921412,10121,A100,3,112.22,2023-07-28
524390,10063,B200,7,93.06,2023-10-08
497745,10012,F600,6,121.81,2023-02-13
549830,10008,F600,9,64.77,2023-12-09
185178,10107,F600,17,53.24,2023-08-24
394923,10105,G700,5,4.37,2023-03-04
999084,10166,A100,8,136.56,2023-10-24
296501,10106,A100,1,26.37,2023-12-07
722006,10020,G700,6,123.06,2023-03-01
897232,10134,C300,8,110.48,2023-07-29
135709,10148,D400,6,35.95,2023-07-28
183300,10147,G700,7,17.35,2023-08-25
539792,10209,B200,12,53.83,2023-04-12
488822,10138,B200,17,41.0,2023-04-16
889148,10183,E500,9,97.79,2023-08-30
778841,10032,A100,4,48.16,2023-04-04
512003,10143,B200,17,74.1,2023-07-02
118073,10000,E500,18,5.37,2023-12-02
781543,10095,D400,19,126.58,2023-01-23
382247,10024,C300,11,50.16,2023-01-14
846137,10082,A100,6,43.04,2023-01-10
673044,10232,E500,15,148.33,2023-02-23
653372,10070,C300,12,24.66,2023-06-10
882239,10021,C300,19,42.33,2023-02-08
513757,10146,A100,17,70.34,2023-10-26
424912,10083,B200,14,61.75,2023-11-08
518554,10199,C300,8,72.93,2023-05-14
613153,10232,B200,14,69.94,2023-10-02
514021,10071,E500,18,61.63,2023-01-06
905855,10136,G700,12,63.29,2023-11-23
198696,10108,B200,1,34.73,2023-12-02
257732,10157,G700,14,74.34,2023-10-20
402274,10154,B200,14,142.74,2023-02-20
184754,10028,C300,19,115.05,2023-09-15
904034,10097,B200,5,68.73,2023-04-20
504032,10137,A100,17,123.42,2023-09-16
116279,10140,A100,12,125.97,2023-07-03
892955,10144,B200,4,34.93,2023-01-10
934006,10083,C300,12,128.4,2023-11-29
567243,10037,A100,5,95.39,2023-05-13
890180,10066,F600,19,6.43,2023-04-23
250259,10143,B200,7,25.87,2023-09-23
678483,10135,G700,19,85.76,2023-09-21
538744,10211,F600,7,5.51,2023-03-01
468501,10146,G700,16,47.99,2023-08-08
810580,10130,D400,1,99.73,2023-06-07
593814,10107,F600,4,137.19,2023-10-27
325049,10212,G700,3,46.76,2023-10-13
148984,10025,E500,10,139.37,2023-03-13
365470,10148,A100,9,63.45,2023-03-28
202412,10232,G700,7,38.28,2023-02-12
655889,10182,B200,4,53.33,2023-10-13
100882,10064,A100,12,117.24,2023-08-17
226613,10169,E500,15,96.64,2023-07-02
744167,10162,G700,5,9.63,2023-11-30
755258,10151,B200,15,148.65,2023-03-14
337268,10070,C300,7,122.83,2023-02-27
414063,10162,E500,9,11.53,2023-01-27
123624,10061,B200,5,82.32,2023-03-20
237084,10102,G700,18,20.45,2023-10-31
880516,10055,F600,1,118.78,2023-01-03
212782,10073,G700,7,92.85,2023-08-26
193269,10116,E500,11,90.93,2023-11-05
959466,10048,E500,3,39.03,2023-07-01
819128,10249,G700,3,48.67,2023-09-24
766015,10144,D400,9,125.24,2023-11-20
436676,10035,F600,2,125.22,2023-10-24
875435,10159,F600,5,25.05,2023-11-04
954032,10098,F600,7,133.31,2023-12-07
237888,10232,F600,17,60.63,2023-08-31
656107,10097,A100,8,59.36,2023-11-24
938003,10044,F600,18,149.18,2023-03-20
123248,10079,F600,15,3.04,2023-11-26
960226,10179,G700,6,97.86,2023-08-10
386233,10141,E500,7,138.58,2023-10-22
839477,10174,D400,12,72.29,2023-07-11
658866,10042,D400,3,33.48,2023-03-07
172227,10185,F600,3,96.91,2023-11-30
706590,10110,C300,9,48.44,2023-01-30
326572,10107,G700,18,59.99,2023-10-07
218451,10091,B200,12,97.78,2023-02-07
717585,10224,C300,3,51.08,2023-01-16
814221,10119,B200,3,21.19,2023-12-09
188059,10152,B200,11,78.74,2023-11-22
500187,10182,G700,16,58.28,2023-01-15
917459,10225,D400,3,18.81,2023-11-17
616835,10103,D400,9,124.8,2023-01-25
236330,10196,G700,11,109.73,2023-06-03
468117,10005,E500,19,31.76,2023-10-22
693792,10084,E500,13,82.9,2023-04-15
192263,10232,G700,6,36.46,2023-01-19
777894,10130,B200,2,144.21,2023-09-03
628168,10217,F600,16,127.08,2023-03-09
135187,10174,E500,15,106.33,2023-07-08
663466,10001,F600,4,123.12,2023-06-07
599387,10030,B200,15,113.17,2023-02-18
703103,10086,G700,17,121.43,2023-10-06
762554,10099,F600,3,16.56,2023-05-02
135733,10049,B200,3,103.79,2023-05-21
750971,10015,G700,19,31.93,2023-08-07
895308,10235,A100,5,86.28,2023-01-23
970477,10061,G700,10,103.87,2023-03-22
146032,10191,B200,16,105.84,2023-10-26
950181,10063,C300,2,76.24,2023-08-22
545872,10198,C300,11,99.86,2023-02-21
527244,10241,B200,14,131.73,2023-05-16
716166,10013,G700,1,102.83,2023-12-08
370846,10126,A100,9,111.69,2023-06-23
250322,10081,C300,11,58.92,2023-07-20
572963,10207,B200,10,24.47,2023-03-22
694821,10010,E500,8,127.78,2023-08-07
837954,10094,A100,12,123.68,2023-01-23
810386,10236,A100,13,135.27,2023-09-08
412252,10241,B200,4,54.84,2023-11-03
445114,10161,B200,3,116.41,2023-12-09
578646,10244,D400,6,114.74,2023-12-23
494485,10104,C300,12,55.87,2023-07-15
356840,10227,D400,11,75.51,2023-12-14
208940,10049,D400,7,146.7,2023-05-14
171295,10043,D400,15,125.99,2023-12-11
256255,10221,F600,15,133.47,2023-09-18
618545,10137,B200,5,47.45,2023-12-29
606581,10083,F600,18,52.57,2023-02-25
896184,10143,C300,8,24.41,2023-02-02
745194,10070,D400,2,9.43,2023-03-19
790658,10000,A100,16,21.27,2023-10-06
677880,10067,G700,7,134.72,2023-09-19
750443,10075,A100,7,91.52,2023-08-08
330063,10166,E500,19,95.1,2023-07-17
110068,10185,B200,3,90.91,2023-02-21
521837,10076,A100,16,50.73,2023-01-16
682004,10085,E500,10,79.77,2023-12-11
857232,10147,D400,6,10.27,2023-11-06
322866,10015,B200,10,50.47,2023-10-27
985987,10208,B200,18,122.98,2023-09-22
804259,10218,G700,6,5.29,2023-06-22
875292,10055,D400,11,15.39,2023-01-14
949256,10056,C300,6,44.51,2023-11-05
461417,10151,B200,15,76.64,2023-03-18
811413,10009,F600,15,91.19,2023-06-03
239133,10243,E500,15,7.46,2023-01-01
410809,10202,E500,1,20.12,2023-09-16
